source_summary_json,run_dir,run_name,target_index,case_label,candidate_csv,candidate_csv_exists,audited,reason,candidate_count,truth_x_mm,truth_z_mm,best_x_mm,best_z_mm,best_misfit,selected_truth_lateral,truth_lateral_available,truth_lateral_candidate_count,truth_lateral_best_x_mm,truth_lateral_best_z_mm,truth_lateral_best_misfit,truth_lateral_gap_abs,truth_lateral_gap_rel,truth_lateral_retained_by_rule,truth_lateral_retained_but_not_selected,best_lateral_error_mm,truth_lateral_best_depth_error_mm
outputs/experiments/869_coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,869_coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed89,outputs/experiments/869_coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.01565583860155479,True,True,12,350.0,120.0,0.01565583860155479,0.0,0.0,True,False,0.0,0.0
outputs/experiments/870_coordinate_optimizer_variable_depth_radius_seed55_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,870_coordinate_optimizer_variable_depth_radius_seed55_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed55_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed55,outputs/experiments/870_coordinate_optimizer_variable_depth_radius_seed55_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015927759895241363,True,True,12,150.0,80.0,0.015927759895241363,0.0,0.0,True,False,0.0,0.0
outputs/experiments/871_coordinate_optimizer_variable_depth_radius_seed55_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,871_coordinate_optimizer_variable_depth_radius_seed55_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed55_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed55,outputs/experiments/871_coordinate_optimizer_variable_depth_radius_seed55_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.017177950581453987,True,True,12,350.0,120.0,0.017177950581453987,0.0,0.0,True,False,0.0,0.0
outputs/experiments/872_coordinate_optimizer_variable_depth_radius_seed55_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,872_coordinate_optimizer_variable_depth_radius_seed55_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed55_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed55,outputs/experiments/872_coordinate_optimizer_variable_depth_radius_seed55_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.017177950581453987,True,True,12,250.0,100.0,0.017177950581453987,0.0,0.0,True,False,0.0,0.0
outputs/experiments/873_coordinate_optimizer_variable_depth_radius_seed144_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,873_coordinate_optimizer_variable_depth_radius_seed144_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed144_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed144,outputs/experiments/873_coordinate_optimizer_variable_depth_radius_seed144_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015467872818421812,True,True,12,150.0,80.0,0.015467872818421812,0.0,0.0,True,False,0.0,0.0
outputs/experiments/875_coordinate_optimizer_variable_depth_radius_seed144_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,875_coordinate_optimizer_variable_depth_radius_seed144_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed144_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed144,outputs/experiments/875_coordinate_optimizer_variable_depth_radius_seed144_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.01665518754886791,True,True,12,350.0,120.0,0.01665518754886791,0.0,0.0,True,False,0.0,0.0
outputs/experiments/876_coordinate_optimizer_variable_depth_radius_seed144_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,876_coordinate_optimizer_variable_depth_radius_seed144_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed144_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed144,outputs/experiments/876_coordinate_optimizer_variable_depth_radius_seed144_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.01665518754886791,True,True,12,250.0,100.0,0.01665518754886791,0.0,0.0,True,False,0.0,0.0
outputs/experiments/878_coordinate_optimizer_variable_depth_radius_seed233_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,878_coordinate_optimizer_variable_depth_radius_seed233_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed233_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed233,outputs/experiments/878_coordinate_optimizer_variable_depth_radius_seed233_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.01565264960233637,True,True,12,150.0,80.0,0.01565264960233637,0.0,0.0,True,False,0.0,0.0
outputs/experiments/880_coordinate_optimizer_variable_depth_radius_seed233_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,880_coordinate_optimizer_variable_depth_radius_seed233_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed233_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed233,outputs/experiments/880_coordinate_optimizer_variable_depth_radius_seed233_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016704789656280482,True,True,12,350.0,120.0,0.016704789656280482,0.0,0.0,True,False,0.0,0.0
outputs/experiments/881_coordinate_optimizer_variable_depth_radius_seed233_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,881_coordinate_optimizer_variable_depth_radius_seed233_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed233_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed233,outputs/experiments/881_coordinate_optimizer_variable_depth_radius_seed233_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.016704789656280482,True,True,12,250.0,100.0,0.016704789656280482,0.0,0.0,True,False,0.0,0.0
outputs/experiments/883_coordinate_optimizer_variable_depth_radius_seed377_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,883_coordinate_optimizer_variable_depth_radius_seed377_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed377_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed377,outputs/experiments/883_coordinate_optimizer_variable_depth_radius_seed377_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.01573353959047488,True,True,12,150.0,80.0,0.01573353959047488,0.0,0.0,True,False,0.0,0.0
outputs/experiments/884_coordinate_optimizer_variable_depth_radius_seed377_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,884_coordinate_optimizer_variable_depth_radius_seed377_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed377_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed377,outputs/experiments/884_coordinate_optimizer_variable_depth_radius_seed377_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.017007027446843424,True,True,12,350.0,120.0,0.017007027446843424,0.0,0.0,True,False,0.0,0.0
outputs/experiments/885_coordinate_optimizer_variable_depth_radius_seed377_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,885_coordinate_optimizer_variable_depth_radius_seed377_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed377_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed377,outputs/experiments/885_coordinate_optimizer_variable_depth_radius_seed377_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.017007027446843424,True,True,12,250.0,100.0,0.017007027446843424,0.0,0.0,True,False,0.0,0.0
outputs/experiments/887_coordinate_optimizer_variable_depth_radius_seed610_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,887_coordinate_optimizer_variable_depth_radius_seed610_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/887_coordinate_optimizer_variable_depth_radius_seed610_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015687167280586604,True,True,12,150.0,80.0,0.015687167280586604,0.0,0.0,True,False,0.0,0.0
outputs/experiments/888_coordinate_optimizer_variable_depth_radius_seed610_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,888_coordinate_optimizer_variable_depth_radius_seed610_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/888_coordinate_optimizer_variable_depth_radius_seed610_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016893717117471795,True,True,12,350.0,120.0,0.016893717117471795,0.0,0.0,True,False,0.0,0.0
outputs/experiments/889_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,889_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/889_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.01564680341262918,True,True,12,350.0,120.0,0.01564680341262918,0.0,0.0,True,False,0.0,0.0
outputs/experiments/890_coordinate_optimizer_variable_depth_radius_seed610_target2_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,890_coordinate_optimizer_variable_depth_radius_seed610_target2_sources11_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources11_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/890_coordinate_optimizer_variable_depth_radius_seed610_target2_sources11_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.014574679979295697,True,True,12,350.0,120.0,0.014574679979295697,0.0,0.0,True,False,0.0,0.0
outputs/experiments/891_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown049453125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,891_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown049453125_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown049453125_objectives,2,source_mismatch_ringdown049453125_noise10_seed610,outputs/experiments/891_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.01574460722134132,True,True,12,350.0,120.0,0.01574460722134132,0.0,0.0,True,False,0.0,0.0
outputs/experiments/892_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0475_objectives/data/multi_rebar_coordinate_optimizer_summary.json,892_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0475_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0475_objectives,2,source_mismatch_ringdown0475_noise10_seed610,outputs/experiments/892_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0475_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016090625891697546,True,True,12,350.0,120.0,0.016090625891697546,0.0,0.0,True,False,0.0,0.0
outputs/experiments/893_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0459375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,893_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0459375_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0459375_objectives,2,source_mismatch_ringdown0459375_noise10_seed610,outputs/experiments/893_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0459375_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016362048547225144,True,True,12,350.0,120.0,0.016362048547225144,0.0,0.0,True,False,0.0,0.0
outputs/experiments/894_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown040_objectives/data/multi_rebar_coordinate_optimizer_summary.json,894_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown040_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown040_objectives,2,source_mismatch_ringdown040_noise10_seed610,outputs/experiments/894_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown040_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.017317531265025915,True,True,12,350.0,120.0,0.017317531265025915,0.0,0.0,True,False,0.0,0.0
outputs/experiments/895_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown035_objectives/data/multi_rebar_coordinate_optimizer_summary.json,895_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown035_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown035_objectives,2,source_mismatch_ringdown035_noise10_seed610,outputs/experiments/895_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown035_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.017980962056706257,True,True,12,350.0,120.0,0.017980962056706257,0.0,0.0,True,False,0.0,0.0
outputs/experiments/896_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,896_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown025_objectives,coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown025_objectives,2,source_mismatch_ringdown025_noise10_seed610,outputs/experiments/896_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown025_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.0187773960223498,True,True,12,350.0,120.0,0.0187773960223498,0.0,0.0,True,False,0.0,0.0
outputs/experiments/897_coordinate_optimizer_variable_depth_radius_seed610_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,897_coordinate_optimizer_variable_depth_radius_seed610_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/897_coordinate_optimizer_variable_depth_radius_seed610_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.016893717117471795,True,True,12,250.0,100.0,0.016893717117471795,0.0,0.0,True,False,0.0,0.0
outputs/experiments/898_coordinate_optimizer_variable_depth_radius_seed610_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,898_coordinate_optimizer_variable_depth_radius_seed610_target1_sources9_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target1_sources9_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/898_coordinate_optimizer_variable_depth_radius_seed610_target1_sources9_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.01564680341262918,True,True,12,250.0,100.0,0.01564680341262918,0.0,0.0,True,False,0.0,0.0
outputs/experiments/899_coordinate_optimizer_variable_depth_radius_seed610_target1_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,899_coordinate_optimizer_variable_depth_radius_seed610_target1_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed610_target1_sources8_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed610,outputs/experiments/899_coordinate_optimizer_variable_depth_radius_seed610_target1_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.015687167280586604,True,True,12,250.0,100.0,0.015687167280586604,0.0,0.0,True,False,0.0,0.0
outputs/experiments/900_coordinate_optimizer_variable_depth_radius_seed987_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,900_coordinate_optimizer_variable_depth_radius_seed987_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed987_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed987,outputs/experiments/900_coordinate_optimizer_variable_depth_radius_seed987_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015888961393029068,True,True,12,150.0,80.0,0.015888961393029068,0.0,0.0,True,False,0.0,0.0
outputs/experiments/902_coordinate_optimizer_variable_depth_radius_seed987_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,902_coordinate_optimizer_variable_depth_radius_seed987_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed987_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed987,outputs/experiments/902_coordinate_optimizer_variable_depth_radius_seed987_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.01709563876882805,True,True,12,350.0,120.0,0.01709563876882805,0.0,0.0,True,False,0.0,0.0
outputs/experiments/903_coordinate_optimizer_variable_depth_radius_seed987_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,903_coordinate_optimizer_variable_depth_radius_seed987_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed987_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed987,outputs/experiments/903_coordinate_optimizer_variable_depth_radius_seed987_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.01709563876882805,True,True,12,250.0,100.0,0.01709563876882805,0.0,0.0,True,False,0.0,0.0
outputs/experiments/905_coordinate_optimizer_variable_depth_radius_seed1597_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,905_coordinate_optimizer_variable_depth_radius_seed1597_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed1597_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed1597,outputs/experiments/905_coordinate_optimizer_variable_depth_radius_seed1597_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.01594257211339581,True,True,12,150.0,80.0,0.01594257211339581,0.0,0.0,True,False,0.0,0.0
outputs/experiments/906_coordinate_optimizer_variable_depth_radius_seed1597_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,906_coordinate_optimizer_variable_depth_radius_seed1597_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed1597_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed1597,outputs/experiments/906_coordinate_optimizer_variable_depth_radius_seed1597_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.017037216038311938,True,True,12,350.0,120.0,0.017037216038311938,0.0,0.0,True,False,0.0,0.0
outputs/experiments/907_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,907_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed1597_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed1597,outputs/experiments/907_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.017037216038311938,True,True,12,250.0,100.0,0.017037216038311938,0.0,0.0,True,False,0.0,0.0
outputs/experiments/908_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,908_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources9_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed1597_target1_sources9_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed1597,outputs/experiments/908_coordinate_optimizer_variable_depth_radius_seed1597_target1_sources9_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.015901737879802525,True,True,12,250.0,100.0,0.015901737879802525,0.0,0.0,True,False,0.0,0.0
outputs/experiments/910_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,910_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed2584_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed2584,outputs/experiments/910_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015524314676615605,True,True,12,150.0,80.0,0.015524314676615605,0.0,0.0,True,False,0.0,0.0
outputs/experiments/911_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,911_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources9_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed2584_target0_sources9_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed2584,outputs/experiments/911_coordinate_optimizer_variable_depth_radius_seed2584_target0_sources9_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.01543267701366276,True,True,12,150.0,80.0,0.01543267701366276,0.0,0.0,True,False,0.0,0.0
outputs/experiments/912_coordinate_optimizer_variable_depth_radius_seed2584_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,912_coordinate_optimizer_variable_depth_radius_seed2584_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed2584_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed2584,outputs/experiments/912_coordinate_optimizer_variable_depth_radius_seed2584_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016787710901228395,True,True,12,350.0,120.0,0.016787710901228395,0.0,0.0,True,False,0.0,0.0
outputs/experiments/913_coordinate_optimizer_variable_depth_radius_seed2584_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,913_coordinate_optimizer_variable_depth_radius_seed2584_target1_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed2584_target1_sources5_txrx60_ringdown050_objectives,1,source_mismatch_ringdown050_noise10_seed2584,outputs/experiments/913_coordinate_optimizer_variable_depth_radius_seed2584_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv,True,True,ok,12,250.0,100.0,250.0,100.0,0.016787710901228395,True,True,12,250.0,100.0,0.016787710901228395,0.0,0.0,True,False,0.0,0.0
outputs/experiments/915_coordinate_optimizer_variable_depth_radius_seed4181_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,915_coordinate_optimizer_variable_depth_radius_seed4181_target0_sources8_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed4181_target0_sources8_txrx60_ringdown050_objectives,0,source_mismatch_ringdown050_noise10_seed4181,outputs/experiments/915_coordinate_optimizer_variable_depth_radius_seed4181_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv,True,True,ok,12,150.0,80.0,150.0,80.0,0.015506139446628035,True,True,12,150.0,80.0,0.015506139446628035,0.0,0.0,True,False,0.0,0.0
outputs/experiments/916_coordinate_optimizer_variable_depth_radius_seed4181_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,916_coordinate_optimizer_variable_depth_radius_seed4181_target2_sources5_txrx60_ringdown050_objectives,coordinate_optimizer_variable_depth_radius_seed4181_target2_sources5_txrx60_ringdown050_objectives,2,source_mismatch_ringdown050_noise10_seed4181,outputs/experiments/916_coordinate_optimizer_variable_depth_radius_seed4181_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv,True,True,ok,12,350.0,120.0,350.0,120.0,0.016546574675951033,True,True,12,350.0,120.0,0.016546574675951033,0.0,0.0,True,False,0.0,0.0
